id,name,description_sale,description_purchase,default_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id/id,uom_id,uom_po_id,description,valuation,uos_id,uos_coeff,standard_price,list_price,qty_available
product.product_product_oem_fix_masi_n_w,"ชุดเล็ก 27""Fix Gear (ทรงสูง) มุกขาว ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear (ทรงสูง) มุกขาว ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_MASI_N_W,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_masi_n_w2,"ชุดเล็ก 27""Fix Gear (ทรงสูง) ขาวเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear (ทรงสูง) ขาวเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_MASI_N_W2,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_masi_n_x,"ชุดเล็ก 27""Fix Gear (ทรงสูง) คละสี ไม่อัดแกนจานดูด * ตัวถัง+ตะกีย","ชุดเล็ก 27""Fix Gear (ทรงสูง) คละสี ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ (ขาวเงา 3, ดำด้าน 2, ชมพู 2, เหลือง 1, ฟ้า 1)",,OEM_FIX_MASI_N_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_masi_n_y,"ชุดเล็ก 27""Fix Gear (ทรงสูง) เหลือง ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear (ทรงสูง) เหลือง ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_MASI_N_Y,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_masi_n_y3,"ชุดเล็ก 27""Fix Gear (ทรงสูง) เหลืองสะท้อนแสง ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear (ทรงสูง) เหลืองสะท้อนแสง ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_MASI_N_Y3,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_xds_n_w,"ชุดเล็ก 27""Fix Gear ท่อนั่งโค้ง ขาวเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear ท่อนั่งโค้ง ขาวเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_XDS_N_W,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_fix_xds_n_y,"ชุดเล็ก 27""Fix Gear ท่อนั่งโค้ง เหลืองเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ","ชุดเล็ก 27""Fix Gear ท่อนั่งโค้ง เหลืองเงา ไม่อัดแกนจานดูด * ตัวถัง+ตะกียบ",,OEM_FIX_XDS_N_Y,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_giraff_12x,"ชุดเล็ก 12"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโซ่ซีกพลาสติก ** ","ชุดเล็ก 12"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโซ่ซีกพลาสติก ** ",,OEM_GIRAFF_12X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_giraff_14x,"ชุดเล็ก 14"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโซ่ซีกพลาสติก ** ","ชุดเล็ก 14"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโซ่ซีกพลาสติก ** ",,OEM_GIRAFF_14X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_giraff_16x,"ชุดเล็ก 16"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนเหล็ก + ขา, บังโซ่นกหวีดพลาสติก ** ","ชุดเล็ก 16"" MTB ยีราฟ กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนเหล็ก + ขา, บังโซ่นกหวีดพลาสติก ** ",,OEM_GIRAFF_16X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_jpt_26c_g,"ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีเขียวสด * ตัวถัง, ตะเกียบ *","ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีเขียวสด * ตัวถัง, ตะเกียบ *",,OEM_JPT_26C_G,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_jpt_26c_r,"ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีแดงสด * ตัวถัง, ตะเกียบ *","ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีแดงสด * ตัวถัง, ตะเกียบ *",,OEM_JPT_26C_R,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_jpt_26c_sb,"ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีฟ้า * ตัวถัง, ตะเกียบ *","ชุดเล็ก 26"" SPORTS เขมร ตรา JUPITER สีฟ้า * ตัวถัง, ตะเกียบ *",,OEM_JPT_26C_SB,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_m2f_26_x,"ชุดใหญ่ 26"" MTB (หญิง) กะโหลกใหญ่ - คละสี","ชุดใหญ่ 26"" MTB (หญิง) กะโหลกใหญ่ - คละสี ** ตัวถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานดำ, บังโคลน+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T + บังจาน",,OEM_M2F_26_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_m2m_26_x,"ชุดใหญ่ 26"" MTB (ชาย) กะโหลกใหญ่ - คละสี","ชุดใหญ่ 26"" MTB (ชาย) กะโหลกใหญ่ - คละสี ** ตัวถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานดำ, บังโคลน+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T + บังจาน ** ",,OEM_M2M_26_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_mini_16_x,"ชุดใหญ่ MINI กะโหลกเล็ก ขนาด 16"" - คละสี","ชุดใหญ่ MINI กะโหลกเล็ก ขนาด 16"" - คละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่ซีก, แฮนด์ มินิ 16"" + คอ MTB สี, บันได, วงล้อ, ล้อพ่วง, จานโซ่ 32T ดำ **",,OEM_MINI_16_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_mpt_24_x,"ชุดใหญ่ 24"" MTB-PT กลญ. รุ่นโค้ง - คละสี","ชุดใหญ่ 24"" MTB-PT กลญ. รุ่นโค้ง - คละสี ** ตัวถัง มีไพวอท, ตะเกียบ, แฮนด์ MTB ทรงสูง + คอดำ, ปลอกมือ มินิ สีดำ, อาน MTB-3, บังโคลน+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T + บังจาน, มีพักเท้า, มีบังโซ่",,OEM_MPT_24_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_pio_20_b,"ชุดเล็ก MTB-PIO 20"" - รุ่นมีบังโซ่นกหวีด - คละสี (ตัวถัง, ตะเกียบ, บังโซ่นกหวีด, บังโคลน + ขา)","ชุดเล็ก MTB-PIO 20"" - รุ่นมีบังโซ่นกหวีด - คละสี (ตัวถัง, ตะเกียบ, บังโซ่นกหวีด, บังโคลน + ขา)",,OEM_PIO_20_B,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_sport_26_b,"ชุดใหญ่ 26""SPORT มีกุญแจคอ - คละสี","ชุดใหญ่ 26""SPORT มีกุญแจคอ - คละสี * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, หุ้มโซ่เต็ม, บังล้อ, แฮนด์ + คอ SPORT, บันได, พักเท้า, ขาตั้ง, ขาตะกร้า *",,OEM_SPORT_26_B,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_spt_24_x,"ชุดใหญ่ 24""MTB-SUPER-PT รุ่นโค้ง กลญ. - คละสี","ชุดใหญ่ 24""MTB-SUPER-PT รุ่นโค้ง กลญ. คละสี * ตัวถังมีpivot, ตะเกียบ, แฮนด์ปีกนก ทรงสูง + คอดำ, ปลอกมือมินิ, อานMTB-3, บังโคลน+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย 7 ชิ้น, ใบจาน 44, บังโซ่นกหวีด, พักเท้า *",,OEM_SPT_24_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_yeagle_24_x,"ชุดใหญ่ 24""MINI-Y-Eagle กลญ.  - มุกคละสี","ชุดใหญ่ 24""MINI-Y-Eagle กลญ. มุกคละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อสี, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",,OEM_YEAGLE_24_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_yocean_20_b,"ชุดใหญ่ 20"" MINI-Y โอเชี่ยน กลญ. - คละสี","ชุดใหญ่ 20"" MINI-Y โอเชี่ยน กลญ. - คละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลนสี, บังโซ่ซีกสี, บังล้อสี, แฮนด์+คอห่าน ชุบ, บันได, วงล้อ, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED5.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T",,OEM_YOCEAN_20_B,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_yocean_24_b,"ชุดใหญ่ 24"" MINI-Y โอเชี่ยน กลญ. - คละสี","ชุดใหญ่ 24"" MINI-Y โอเชี่ยน กลญ. - คละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลนสี, บังโซ่ซีกสี, บังล้อสี, แฮนด์+คอห่าน ชุบ, บันได, วงล้อ, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T",,OEM_YOCEAN_24_B,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_ypt_20_x,"ชุดใหญ่ 20""MINI-Y-PT กลญ. มุกคละสี","ชุดใหญ่ 20""MINI-Y-PT กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโซ่นกหวีด, บังโคลนเหล็ก หน้า-หลัง, บังล้อ, แฮนด์มินิ, คอห่าน, บันไดดำ, วงล้อ, พักเท้าหลังดำ, ขาเบาะ, ขาตะกร้า, ขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44 ดำ *",,OEM_YPT_20_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem_ypt_24_x,"ชุดใหญ่ 24""MINI-Y-PT กลญ. มุกคละสี","ชุดใหญ่ 24""MINI-Y-PT กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโซ่นกหวีด, บังโคลนเหล็ก หน้า-หลัง, บังล้อสี, แฮนด์มินิ, คอห่าน, บันไดดำ, วงล้อ, พักเท้าหลังดำ, ขาเบาะ, ขาตะกร้า, ขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44 ดำ *",,OEM_YPT_24_X,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem001,"ชุดเล็ก 12""MTB-Y-สปอยเลอร์ กลก. แคนดี้คละสี * ตัวถัง, ตะกียบ, บังโซ่ซีก","ชุดเล็ก 12""MTB-Y-สปอยเลอร์ กลก. แคนดี้คละสี * ตัวถัง, ตะกียบ, บังโซ่ซีก",,OEM001,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem009,"ชุดเล็ก 16""JK-HARO กลญ. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ","ชุดเล็ก 16""JK-HARO กลญ. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ",,OEM009,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem010,"ชุดเล็ก 16""MTB-Y-สปอยเลอร์ กลก. แคนดี้คละสี * ตัวถัง, ตะเกียบ, บังโซ่นกหวีด, บังโคลนเหล็ก + ขา","ชุดเล็ก 16""MTB-Y-สปอยเลอร์ กลก. แคนดี้คละสี * ตัวถัง, ตะเกียบ, บังโซ่นกหวีด, บังโคลนเหล็ก + ขา",,OEM010,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem014,"ชุดเล็ก 16""MTX กลก. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ","ชุดเล็ก 16""MTX กลก. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ",,OEM014,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem015,"ชุดเล็ก 20""JK-HARO กลล. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ","ชุดเล็ก 20""JK-HARO กลล. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ",,OEM015,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem016,"ชุดเล็ก 20""JK-HARO กลญ. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ","ชุดเล็ก 20""JK-HARO กลญ. ชุบโครเมี่ยม * ตัวถัง, ตะเกียบ อัดถ้วยคอ",,OEM016,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem017,"ชุดเล็ก 20""JK-HARO กลญ. ทูโทนคละสี * ตัวถัง, ตะเกียบ อัดถ้วยคอ","ชุดเล็ก 20""JK-HARO กลญ. ทูโทนคละสี * ตัวถัง, ตะเกียบ อัดถ้วยคอ",,OEM017,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem018,"ชุดเล็ก 20""MINI-Y-สปอยเลอร์ กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, บังโคลน, บังโซ่นกหวีด, บังล้อ, ถุงอะไหล่","ชุดเล็ก 20""MINI-Y-สปอยเลอร์ กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, บังโคลน, บังโซ่นกหวีด, บังล้อ, ถุงอะไหล่",,OEM018,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem023,"ชุดเล็ก 24""MINI-Y-สปอยเลอร์ กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, บังโคลน, บังโซ่นกหวีด, บังล้อ, ถุงอะไหล่","ชุดเล็ก 24""MINI-Y-สปอยเลอร์ กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, บังโคลน, บังโซ่นกหวีด, บังล้อ, ถุงอะไหล่",,OEM023,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem044,"ชุดใหญ่ 12""MTB-Y-พริตตี้ กลก. แคนดี้คละสี","ชุดใหญ่ 12""MTB-Y-พริตตี้ กลก. แคนดี้คละสี * ตังถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บังโคลน, บังโซ่, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 3.1/2 + ชุดถ้วย + ใบจาน 28T",,OEM044,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem048,"ชุดใหญ่ 14""MTB-Y-พริตตี้ กลก. แคนดี้คละสี","ชุดใหญ่ 14""MTB-Y-พริตตี้ กลก. แคนดี้คละสี * ตังถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บังโคลน, บังโซ่, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 3.1/2 + ชุดถ้วย + ใบจาน 28T",,OEM048,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem052,"ชุดใหญ่ 16""MINI-Y-พริตตี้ กลก. แคนดี้คละสี","ชุดใหญ่16""MINI-Y-พริตตี้ กลก. แคนดี้คละสี * ตังถัง, ตะเกียบ, ถุงอะไหล่, บังโซ่ซีก, บังโคลนเหล็ก, แฮนด์+คอ พ่นสี, บันได, วงล้อสี, ล้อพ่วง, ชุดขาจานเลื้อยED 4.1/2 + ชุดถ้วย + ใบจาน 32T",,OEM052,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem056,"ชุดใหญ่ 16""MTB-Y-Mono กลก. มีรูกระติกน้ำ แคนดี้คละสี","ชุดใหญ่ 16""MTB-Y-Mono กลก. มีรูกระติกน้ำ แคนดี้คละสี * ตังถัง, ตะเกียบ, อัดถ้วยคอ, แฮนด์รุ่น 20""พ่นสี + คอชุบดำ, ปลอกมือ, อานสี, บังโซ่นกหวีด, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 4.1/2 + ชุดถ้วย + ใบจาน 32T. (ไม่เอาบังโคลน+ขา)",,OEM056,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem060,"ชุดใหญ่ 16""MTB-Y-พริตตี้ กลก. แคนดี้คละสี","ชุดใหญ่ 16""MTB-Y-พริตตี้ กลก. แคนดี้คละสี * ตังถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บังโคลนเหล็ก+ขา, บังโซ่นกหวีด, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 4.1/2 + ชุดถ้วย + ใบจาน 32T.",,OEM060,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem074,"ชุดใหญ่ 20""MTB-RJC กลญ. แคนดี้คละสี","ชุดใหญ่ 20""MTB-RJC กลญ. แคนดี้คละสี *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",,OEM074,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem079,"ชุดใหญ่ 20""MTB-RJC กลญ. บังโซ่นกหวีด แคนดี้คละสี","ชุดใหญ่ 20""MTB-RJC กลญ. บังโซ่นกหวีด แคนดี้คละสี *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44T, บังโซ่นกหวีด",,OEM079,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem084,"ชุดใหญ่ 20""MTB-Y-Mono กลญ. มีรูกระติกน้ำ แคนดี้คละสี","ชุดใหญ่ 20""MTB-Y-Mono กลญ. มีรูกระติกน้ำ แคนดี้คละสี * ตัวถัง, ตะเกียบ, แฮนด์รุ่น 24""บรอนซ์ + คอดำ, ปลอกมือ, อานดำ, บันได, ขาตั้ง, วงล้อสี, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44T+ บังจาน (ไม่เอาบังโคลน+ขา)",,OEM084,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem099,"ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้คละสี","ชุดใหญ่ 24""MTB-RJC กลญ. แคนดี้คละสี *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังจาน 5 รู 44T.",,OEM099,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem104,"ชุดใหญ่ 24""MTB-RJC กลญ. บังโซ่นกหวีด แคนดี้คละสี","ชุดใหญ่ 24""MTB-RJC กลญ. บังโซ่นกหวีด แคนดี้คละสี *ตัวถัง, ตะเกียบ, แฮนด์ปีกนก+คอ, ปลอกมือ, อานดำ, บังโคลนเหล็ก+ขา, บันได, ขาตั้ง, วงล้อ, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T, บังโซ่นกหวีด.",,OEM104,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem109,"ชุดใหญ่ 24""MTB-Y-Mono กลญ. มีรูกระติกน้ำ ทูโทน","ชุดใหญ่ 24""MTB-Y-Mono กลญ. มีรูกระติกน้ำ ทูโทน * ตัวถัง, ตะเกียบ, แฮนด์รุ่น 24""บรอนซ์ + คอดำ, ปลอกมื, อานดำ, บันได, ขาตั้ง, วงล้อสี, ชุดขาจานเลื้อยED 6.1/2 + ชุดถ้วย + ใบจาน 44T (ไม่เอาบังโคลน+ขา)",,OEM109,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem118,"ชุดใหญ่ 14""MTB-Y-Mono กลก. มีรูกระติกน้ำ คละสี","ชุดใหญ่ 14""MTB-Y-Mono กลก. มีรูกระติกน้ำ คละสี * ตัวถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อาน, บันได, บังโซ่, ล้อพ่วง, วงล้อ, ชุดขาจานเลื้อย ED 3.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 28T.",,OEM118,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem118r2,"ชุดใหญ่ 14"" MTB-Y-Mono กลก. - สะท้อนแสง คละสี","ชุดใหญ่ 14"" MTB-Y-Mono กลก. - สะท้อนแสง คละสี * ตัวถัง, ตะเกียบ, แฮนด์สะท้อนแสง + คอดำ (ราชา), ปลอกมือ, อานสี, บังโซ่สี, บังโคลนสี, บันได, ล้อพ่วงสี, วงล้อ สะท้อนแสง, ชุดขาจานเลื้อยED3.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 28T *",,OEM118R2,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
product.product_product_oem119,"ชุดเล็ก 20"" สวิงอาร์มไลท์ กลญ. - สีสะท้อนแสง","ชุดเล็ก 20"" สวิงอาร์มไลท์ กลญ. - สีสะท้อนแสง ** ตัวถัง, ตะเกียบ โช๊ค ธรรมดา, ขาตั้งกลางเดี่ยว 20"", บังโคลนลอย รุ่นมีหูยาว, ชุดขาจานเลื้อยED5.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน 44T + บังจาน",,OEM119,TRUE,FALSE,Stockable Product,Make to Order,Manufacture,,Standard Price,,product_cat_oem,ชุด,ชุด,,Real Time (automated),,,1,1,
