sorting,id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
3009,account_invoice_1008978,11310 ลูกหนี้การค้าในประเทศ,974-48681,,2013-01-29,2013-01-29,40,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีแดง",OP13NV3000MR,1,9800,,คัน,"เทพเจริญทรัพย์, ร้าน"
3010,account_invoice_1008978,11310 ลูกหนี้การค้าในประเทศ,974-48681,,2013-01-29,2013-01-29,50,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีขาว",OP13NV3000MW,1,9800,,คัน,"เทพเจริญทรัพย์, ร้าน"
3011,account_invoice_1008978,11310 ลูกหนี้การค้าในประเทศ,974-48681,,2013-01-29,2013-01-29,60,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีดำ ",OP13NV3000MK,1,0,,คัน,"เทพเจริญทรัพย์, ร้าน"
3012,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,10,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size S (15"") สีแดง",OP13NV3000SR,1,9800,,คัน,"บ้านรถถีบ, ร้าน"
3013,account_invoice_1008980,11310 ลูกหนี้การค้าในประเทศ,974-48682,Sales: danupol,2013-01-29,2013-01-29,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีชมพู",EBK015,1,11666,,คัน,"แสงอรุณ, สระบุรี"
3014,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,20,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size S (15"") สีขาว",OP13NV3000SW,1,9800,,คัน,"บ้านรถถีบ, ร้าน"
3015,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,30,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size S (15"") สีดำ",OP13NV3000SK,1,9800,,คัน,"บ้านรถถีบ, ร้าน"
3016,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,40,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีแดง",OP13NV3000MR,1,9800,,คัน,"บ้านรถถีบ, ร้าน"
3017,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,50,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีขาว",OP13NV3000MW,1,9800,,คัน,"บ้านรถถีบ, ร้าน"
3018,account_invoice_1008979,11310 ลูกหนี้การค้าในประเทศ,974-48682,,2013-01-29,2013-01-29,60,41100 รายได้จากการขายสินค้า,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 3000 Size M (17"") สีดำ ",OP13NV3000MK,1,0,,คัน,"บ้านรถถีบ, ร้าน"
3019,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,10,41100 รายได้จากการขายสินค้า,ชุดแฮนด์ MINI 20-24 สีบรอนซ์ พร้อมคอห่านสีบรอนซ์,KIT_HAND_MINI_24B,300,67,,ชุด,"วี.ที.เว็นเท็กซ์, หจก."
3020,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,20,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,500,19,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3021,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,30,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,500,19,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3022,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,40,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,1000,20.5,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3023,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,50,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 20"" [182:221] สีแดง",FRK010R,20,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3024,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,60,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 20"" [182:221] สีน้ำเงิน",FRK010B,20,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3025,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,70,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 20"" [182:221] สีดำ",FRK010K,10,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3026,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,80,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] สีแดง",FRK016R,20,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3027,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,90,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] สีน้ำเงิน",FRK016B,20,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3028,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,100,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] สีดำ",FRK016K,10,58,,อัน,"วี.ที.เว็นเท็กซ์, หจก."
3029,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,110,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 16""*10G*20H สีสะท้อนแสงส้ม ",RIM028O,25,75,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3030,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,120,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 16""*10G*20H สีสะท้อนแสงเหลือง",RIM028Y,25,75,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3031,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,130,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*10G*28H สีสะท้อนแสงส้ม",RIM033O,25,95,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3032,account_invoice_1008983,11310 ลูกหนี้การค้าในประเทศ,974-48685,,2013-01-29,2013-01-29,140,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*10G*28H สีสะท้อนแสงเหลือง",RIM033Y,25,95,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
3033,account_invoice_1008985,11310 ลูกหนี้การค้าในประเทศ,974-48686,,2013-01-29,2013-01-29,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 20""MINI-Y-PT กลญ. มุกคละสี * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโซ่นกหวีด, บังโคลนเหล็ก หน้า-หลัง, บังล้อ, แฮนด์มินิ, คอห่าน, บันไดดำ, วงล้อ, พักเท้าหลังดำ, ขาเบาะ, ขาตะกร้า, ขาจานเลื้อยED 5.1/2 + ชุดถ้วย + ใบจาน 44 ดำ *",OEM_YPT_20_X,100,710,,ชุด,"วี.ที.เว็นเท็กซ์, หจก."
3034,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีบรอนซ์",EBK013,1,10800,,คัน,วี.เอส.ไซเคิล
3035,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีฟ้า",EBK014,2,10800,,คัน,วี.เอส.ไซเคิล
3036,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),MSP7CK,7,3100,,คัน,วี.เอส.ไซเคิล
3037,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),MSP7CSB,3,3100,,คัน,วี.เอส.ไซเคิล
3038,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",MC320S,5,4150,,คัน,วี.เอส.ไซเคิล
3039,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,3,4150,,คัน,วี.เอส.ไซเคิล
3040,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,3,4150,,คัน,วี.เอส.ไซเคิล
3041,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,4,4150,,คัน,วี.เอส.ไซเคิล
3042,account_invoice_1008986,11310 ลูกหนี้การค้าในประเทศ,974-48687,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,ปลอกคันเร่งถจักรยานไฟฟ้า XH13,ELC027,1,240,,คู่,วี.เอส.ไซเคิล
3043,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,คอจุ่ม อัลลอย สีชมพู,STEMCP,1,140,,อัน,นายจันทร์
3044,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,บันได 94  หัวเล็ก ดำ,PDL017,100,21,,คู่,นายจันทร์
3045,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,บันได 94  หัวใหญ่ ดำ,PDL018,100,21,,คู่,นายจันทร์
3046,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,19.5,,คู่,นายจันทร์
3047,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,บันได 12  หัวใหญ่ ดำ,PDL003,100,19.5,,คู่,นายจันทร์
3048,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีแดง,LGH005R,2,70,,ชุด,นายจันทร์
3049,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีดำ,LGH005K,2,70,,ชุด,นายจันทร์
3050,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีเหลือง,LGH005Y,2,70,,ชุด,นายจันทร์
3051,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีขาว,LGH005W,2,70,,ชุด,นายจันทร์
3052,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,100,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-206D สีฟ้า,LGH005SB,2,70,,ชุด,นายจันทร์
3053,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,110,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีเหลือง,LGH006Y,2,70,,ชุด,นายจันทร์
3054,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,120,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีน้ำเงิน,LGH006B,2,70,,ชุด,นายจันทร์
3055,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,130,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีแดง,LGH006R,2,70,,ชุด,นายจันทร์
3056,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,140,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีดำ,LGH006K,2,70,,ชุด,นายจันทร์
3057,account_invoice_1008987,11310 ลูกหนี้การค้าในประเทศ,974-48688,,2013-01-30,2013-01-30,150,41100 รายได้จากการขายสินค้า,ไฟซิลิโคน FT-208D สีขาว,LGH006W,2,70,,ชุด,นายจันทร์
3058,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,ยางนอก INNOVA 700 x 25C สีน้ำเงิน,TIREINNOVAB,4,210,,เส้น,นายจันทร์
3059,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,ยางนอก INNOVA 700 x 25C สีเขียว,TIREINNOVAG,4,210,,เส้น,นายจันทร์
3060,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,ยางนอก INNOVA 700 x 25C สีส้ม,TIREINNOVAO,4,210,,เส้น,นายจันทร์
3061,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น SUPRA สีฟ้า Pastel (YS7327)",MSU27SBP,1,5592,,คัน,นายจันทร์
3062,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น SUPRA สีขาว (YS701)",MSU27W,1,5592,,คัน,นายจันทร์
3063,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น SUPRA สีเขียว Pastel (YS7312)",MSU27GP,1,5592,,คัน,นายจันทร์
3064,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีเหลือง",MFV27Y,1,5032,,คัน,นายจันทร์
3065,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีขาว",MFV27W,1,5032,,คัน,นายจันทร์
3066,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),MSP7CK,1,3632,,คัน,นายจันทร์
3067,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,100,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),MSP7CSB,1,3632,,คัน,นายจันทร์
3068,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,110,41100 รายได้จากการขายสินค้า,คอจุ่ม อัลลอย สีแดง,STEMCR,1,140,,อัน,นายจันทร์
3069,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,120,41100 รายได้จากการขายสินค้า,คอจุ่ม อัลลอย สีเหลือง,STEMCY,1,140,,อัน,นายจันทร์
3070,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,130,41100 รายได้จากการขายสินค้า,คอจุ่ม อัลลอย สีขาวเงา,STEMCW,1,140,,อัน,นายจันทร์
3071,account_invoice_1008988,11310 ลูกหนี้การค้าในประเทศ,974-48689,,2013-01-30,2013-01-30,140,41100 รายได้จากการขายสินค้า,คอจุ่ม อัลลอย สีฟ้า,STEMCSB,1,140,,อัน,นายจันทร์
3072,account_invoice_1008989,11310 ลูกหนี้การค้าในประเทศ,974-48690,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"CKD จักรยาน MTB รุ่น RJC 24"" คละสี",CKD_RJC_24X,50,1087,,ชุด,ศักดิ์จักรยาน
3073,account_invoice_1008990,11310 ลูกหนี้การค้าในประเทศ,974-48691,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"ชุดใหญ่ 26""SPORT  ไม่มีกุญแจคอ ลูไซด์แดงแก่ * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอ SPORT, บันได, พักเท้า, ขาตั้ง, ขาตะกร้า *",OEM_ESSO_26_R,10,720,,ชุด,เสมอการช่าง
3074,account_invoice_1008990,11310 ลูกหนี้การค้าในประเทศ,974-48691,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"CKD จักรยาน MTB รุ่น RJC 24"" คละสี",CKD_RJC_24X,50,1016,,ชุด,เสมอการช่าง
3075,account_invoice_1008991,11310 ลูกหนี้การค้าในประเทศ,974-48692,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีแดง",JXG12R,4,840,,คัน,กิจเจริญ (เลย) 
3076,account_invoice_1008991,11310 ลูกหนี้การค้าในประเทศ,974-48692,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีแดง",WCR24R,2,1420,,คัน,กิจเจริญ (เลย) 
3077,account_invoice_1008991,11310 ลูกหนี้การค้าในประเทศ,974-48692,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีฟ้า",WCR24SB,3,1420,,คัน,กิจเจริญ (เลย) 
3078,account_invoice_1008991,11310 ลูกหนี้การค้าในประเทศ,974-48692,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีชมพู",WCR24P,3,1420,,คัน,กิจเจริญ (เลย) 
3079,account_invoice_1008992,11310 ลูกหนี้การค้าในประเทศ,974-48693,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีฟ้า",EBK014,1,11666,,คัน,"หยูฮะเฮงหนองคาย, หจก."
3080,account_invoice_1008992,11310 ลูกหนี้การค้าในประเทศ,974-48693,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีดำ",EBK012,1,11666,,คัน,"หยูฮะเฮงหนองคาย, หจก."
3081,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีฟ้า",WCR24SB,8,1417,,คัน,"วรรณา, ร้าน"
3082,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีแดง",WCR24R,7,1417,,คัน,"วรรณา, ร้าน"
3083,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,"SKD จักรยาน SWALLOW รุ่น CRUISER 24"" สีชมพู",WCR24P,5,1417,,คัน,"วรรณา, ร้าน"
3084,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีชมพู",RJC24P,6,987,,คัน,"วรรณา, ร้าน"
3085,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,"SKD จักรยาน MTB รุ่น RJC 24"" สีดำ",RJC24K,2,987,,คัน,"วรรณา, ร้าน"
3086,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,60,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 16"" สีชมพู",JXG16P,4,884,,คัน,"วรรณา, ร้าน"
3087,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,70,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 16"" สีแดง",JXG16R,6,884,,คัน,"วรรณา, ร้าน"
3088,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,80,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีแดง",MCL24R,2,1800,,คัน,"วรรณา, ร้าน"
3089,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,90,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีชมพู",MCL24P,3,1800,,คัน,"วรรณา, ร้าน"
3090,account_invoice_1008993,11310 ลูกหนี้การค้าในประเทศ,974-48694,,2013-01-30,2013-01-30,100,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีดำ",MCL24K,1,1800,,คัน,"วรรณา, ร้าน"
3091,account_invoice_1008994,11310 ลูกหนี้การค้าในประเทศ,974-48695,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก SWALLOW รุ่น ANGEL 14"" สีชมพู",WAN14P,1,890,,คัน,Walk-in Customers
3092,account_invoice_1008996,11310 ลูกหนี้การค้าในประเทศ,974-48696,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,อานโครงพลาสติก 24 ติดหลัก สีดำ,SDL034,100,31,,อัน,แสงจันทร์
3093,account_invoice_1008996,11310 ลูกหนี้การค้าในประเทศ,974-48696,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 24"" [182:221] คละสี",FRK016X,100,52,,อัน,แสงจันทร์
3094,account_invoice_1008996,11310 ลูกหนี้การค้าในประเทศ,974-48696,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,ชุดขาจานเลื้อย ED 6.1/2 (165mm) + ชุดถ้วยซ้าย-ขวา + ลูกปืนพวง (9ชิ้น) กะโหลกใหญ่ + ใบจานเลื้อย 44T ED,KIT_OPC_165,100,90,,ชุด,แสงจันทร์
3095,account_invoice_1008996,11310 ลูกหนี้การค้าในประเทศ,974-48696,,2013-01-30,2013-01-30,40,41100 รายได้จากการขายสินค้า,บันได 90  หัวเล็ก ดำ,PDL005,300,19.5,,คู่,แสงจันทร์
3096,account_invoice_1008996,11310 ลูกหนี้การค้าในประเทศ,974-48696,,2013-01-30,2013-01-30,50,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,PDL002,100,18,,คู่,แสงจันทร์
3097,account_invoice_1008997,11310 ลูกหนี้การค้าในประเทศ,974-48697,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,2,4150,,คัน,แสงจันทร์
3098,account_invoice_1008997,11310 ลูกหนี้การค้าในประเทศ,974-48697,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",MC320SB,3,4150,,คัน,แสงจันทร์
3099,account_invoice_1008997,11310 ลูกหนี้การค้าในประเทศ,974-48697,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",MC320P,1,4150,,คัน,แสงจันทร์
3100,account_invoice_1008998,11310 ลูกหนี้การค้าในประเทศ,974-48698,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,แฮนด์ HARO 20 ชุบโครเมี่ยม,HDB025CP,100,48,,อัน,นิยมจักรยาน
3101,account_invoice_1008998,11310 ลูกหนี้การค้าในประเทศ,974-48698,,2013-01-30,2013-01-30,20,41100 รายได้จากการขายสินค้า,"บังโคลนเหล็ก MTB 26"" สีดำ (หน้า-หลัง) พร้อมขาชุบดำ (354+354) และปะกับ",KIT_MUDGUARD_MTB_354K,30,60,,ชุด,นิยมจักรยาน
3102,account_invoice_1008998,11310 ลูกหนี้การค้าในประเทศ,974-48698,,2013-01-30,2013-01-30,30,41100 รายได้จากการขายสินค้า,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),MSP7CSB,2,3450,,คัน,นิยมจักรยาน
3103,account_invoice_1008999,11310 ลูกหนี้การค้าในประเทศ,974-48699,,2013-01-30,2013-01-30,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",MC320R,1,4485,,คัน,นายจันทร์
