id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
sale_order_1005446,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,1003141,2012-11-02,product.list0,60,from stock,** ส่งต้นเดือน ธ.ค. 55 ** nobox ไม่เอาฟรีไต้หวัน,WAN12SB,10,base.user_root,837,คัน
sale_order_1005446,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,1003141,2012-11-02,product.list0,50,from stock,** ส่งต้นเดือน ธ.ค. 55 ** nobox ไม่เอาฟรีไต้หวัน,WAN12P,10,base.user_root,837,คัน
sale_order_1005446,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,1003141,2012-11-02,product.list0,80,from stock,** ส่งต้นเดือน ธ.ค. 55 ** nobox ไม่เอาฟรีไต้หวัน,WAN12R,10,base.user_root,856,คัน
sale_order_1005446,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,อ.เฟอร์นิเจอร์,1003141,2012-11-02,product.list0,70,from stock,** ส่งต้นเดือน ธ.ค. 55 ** nobox ไม่เอาฟรีไต้หวัน,WAN12R,4,base.user_root,856,คัน
sale_order_1006210,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003905,2013-01-05,product.list0,130,from stock,N/A,WAN12SB,6,base.user_root,840,คัน
sale_order_1006182,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003877,2013-01-04,product.list0,10,from stock,** ราคาเนต ** nobox **,WAN12P,40,base.user_root,795,คัน
sale_order_1006182,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003877,2013-01-04,product.list0,20,from stock,** ราคาเนต ** nobox **,WAN12P,40,base.user_root,795,คัน
sale_order_1006182,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003877,2013-01-04,product.list0,30,from stock,** ราคาเนต ** nobox **,WAN12R,60,base.user_root,795,คัน
sale_order_1006151,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003846,2012-12-28,product.list0,10,from stock,N/A,WAN12P,4,base.user_root,840,คัน
sale_order_1006151,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003846,2012-12-28,product.list0,20,from stock,N/A,WAN12SB,4,base.user_root,840,คัน
sale_order_1005742,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003437,2012-11-27,product.list0,30,from stock,* ราคาเนต * nobox **,WAN12R,30,base.user_root,812,คัน
sale_order_1005742,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003437,2012-11-27,product.list0,20,from stock,* ราคาเนต * nobox **,WAN12P,10,base.user_root,812,คัน
sale_order_1005742,ไทยฮวด,ไทยฮวด,ไทยฮวด,1003437,2012-11-27,product.list0,10,from stock,* ราคาเนต * nobox **,WAN12R,10,base.user_root,812,คัน
sale_order_1005780,"ป.ไบค์, ร้าน","ป.ไบค์, ร้าน","ป.ไบค์, ร้าน",1003475,2012-12-01,product.list0,10,from stock,* ราคาเนต *,WAN12P,16,base.user_root,812,คัน
sale_order_1006141,สมพงษ์การค้า,สมพงษ์การค้า,สมพงษ์การค้า,1003836,2012-12-26,product.list0,40,from stock,N/A,WAN12SB,4,base.user_root,865,คัน
sale_order_1006141,สมพงษ์การค้า,สมพงษ์การค้า,สมพงษ์การค้า,1003836,2012-12-26,product.list0,50,from stock,N/A,WAN12P,4,base.user_root,865,คัน
sale_order_1006141,สมพงษ์การค้า,สมพงษ์การค้า,สมพงษ์การค้า,1003836,2012-12-26,product.list0,60,from stock,N/A,WAN12SB,4,base.user_root,865,คัน
sale_order_1006037,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003732,2012-12-19,product.list0,10,from stock,* ยางไทย * ราคาเนต,WAN12R,20,base.user_root,885,คัน
sale_order_1006037,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003732,2012-12-19,product.list0,20,from stock,* ยางไทย * ราคาเนต,WAN12P,20,base.user_root,885,คัน
sale_order_1006037,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003732,2012-12-19,product.list0,30,from stock,* ยางไทย * ราคาเนต,WAN12SB,20,base.user_root,885,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,80,from stock,N/A,WAN12R,30,base.user_root,837,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,70,from stock,N/A,WAN12P,10,base.user_root,837,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,60,from stock,N/A,WAN14SB,10,base.user_root,837,คัน
sale_order_1005992,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1003687,2012-12-17,product.list0,10,from stock,N/A,WAN14P,10,base.user_root,865,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,50,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN14R,20,base.user_root,835,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,60,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN14SB,20,base.user_root,835,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,70,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN14P,40,base.user_root,835,คัน
sale_order_1006205,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1003900,2013-01-05,product.list0,70,from stock,N/A,WAN14SB,2,base.user_root,884,คัน
sale_order_1006205,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1003900,2013-01-05,product.list0,80,from stock,N/A,WAN14P,2,base.user_root,884,คัน
sale_order_1006210,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003905,2013-01-05,product.list0,100,from stock,N/A,WAN14R,6,base.user_root,856,คัน
sale_order_1006210,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003905,2013-01-05,product.list0,110,from stock,N/A,WAN14SB,6,base.user_root,856,คัน
sale_order_1006210,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003905,2013-01-05,product.list0,120,from stock,N/A,WAN14P,8,base.user_root,856,คัน
sale_order_1005841,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003536,2012-12-06,product.list0,30,from stock,N/A,WAN14SB,14,base.user_root,856,คัน
sale_order_1005841,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003536,2012-12-06,product.list0,20,from stock,N/A,WAN14R,16,base.user_root,856,คัน
sale_order_1005841,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003536,2012-12-06,product.list0,10,from stock,N/A,WAN14P,20,base.user_root,856,คัน
sale_order_1005961,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003656,2012-12-14,product.list0,30,from stock,N/A,XBF14P,6,base.user_root,750,คัน
sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,10,from stock,N/A,WAN16R,2,base.user_root,930,คัน
sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,20,from stock,N/A,WAN16SB,4,base.user_root,930,คัน
sale_order_1006262,ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),ไทยเจริญจักรยาน 2 (บน),1003957,2013-01-08,product.list0,30,from stock,N/A,WAN16P,6,base.user_root,930,คัน
sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,50,from stock,** ยางไทย ** ส่งเดือน มี.ค. 56 **,WAN16R,20,base.user_root,1005,คัน
sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,60,from stock,** ยางไทย ** ส่งเดือน มี.ค. 56 **,WAN16P,40,base.user_root,1005,คัน
sale_order_1006233,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003928,2013-01-07,product.list0,70,from stock,** ยางไทย ** ส่งเดือน มี.ค. 56,WAN16SB,20,base.user_root,1005,คัน
sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,10,from stock,** ยางไทย **,WAN16P,30,base.user_root,1005,คัน
sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,20,from stock,** ยางไทย **,WAN16R,20,base.user_root,1005,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,80,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN16R,30,base.user_root,912,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,90,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN16SB,20,base.user_root,912,คัน
sale_order_1006241,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1003936,2013-01-07,product.list0,100,from stock,** nobox ** ไม่เอายางนอกของ TR.,WAN16P,50,base.user_root,912,คัน
sale_order_1006205,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1003900,2013-01-05,product.list0,50,from stock,N/A,WAN16P,2,base.user_root,960,คัน
sale_order_1006205,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1003900,2013-01-05,product.list0,60,from stock,N/A,WAN16SB,2,base.user_root,960,คัน
sale_order_1006063,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003758,2012-12-21,product.list0,120,from stock,N/A,WAN16P,10,base.user_root,900,คัน
sale_order_1006063,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003758,2012-12-21,product.list0,130,from stock,N/A,WAN16SB,6,base.user_root,900,คัน
sale_order_1006063,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003758,2012-12-21,product.list0,140,from stock,N/A,WAN16R,2,base.user_root,900,คัน
sale_order_1005894,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003589,2012-12-10,product.list0,20,from stock,** ยางนอก-ใน ไทย ** ด่วน!,WAN16P,10,base.user_root,1000,คัน
sale_order_1005894,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003589,2012-12-10,product.list0,10,from stock,** ยางนอก-ใน ไทย ** ด่วน!_x000D_,WAN16SB,20,base.user_root,1000,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,30,from stock,N/A,WAN16P,30,base.user_root,929,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,20,from stock,N/A,WAN16SB,10,base.user_root,929,คัน
sale_order_1005887,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,ซุปเปอร์ทอยส์,1003582,2012-12-10,product.list0,10,from stock,N/A,WAN16R,10,base.user_root,929,คัน
sale_order_1005943,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003638,2012-12-13,product.list0,30,from stock,** ยางไทย **,WAN16P,4,base.user_root,980,คัน
sale_order_1005943,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003638,2012-12-13,product.list0,10,from stock,** ยางไทย **,WAN16R,4,base.user_root,980,คัน
sale_order_1005943,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1003638,2012-12-13,product.list0,20,from stock,** ยางไทย **,WAN16SB,2,base.user_root,980,คัน
sale_order_1006059,"เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น",1003754,2012-12-21,product.list0,40,from stock,** ราคาเนต **,MBB16SR,2,base.user_root,1178,คัน
sale_order_1006059,"เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น",1003754,2012-12-21,product.list0,50,from stock,** ราคาเนต **,MBB16YK,2,base.user_root,1178,คัน
sale_order_1006059,"เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น","เจริญจักรยาน,ขอนแก่น",1003754,2012-12-21,product.list0,60,from stock,** ราคาเนต **,MBB16RB,2,base.user_root,1178,คัน
sale_order_1005802,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003497,2012-12-03,product.list0,20,from stock,* ราคาเนต *,XBF12SB,4,base.user_root,740,คัน
sale_order_1005802,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1003497,2012-12-03,product.list0,10,from stock,* ราคาเนต *,XBF12P,4,base.user_root,740,คัน
sale_order_1005961,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003656,2012-12-14,product.list0,20,from stock,N/A,XBF14SB,6,base.user_root,750,คัน
sale_order_1005496,มานพจักรยาน,มานพจักรยาน,มานพจักรยาน,1003191,2012-11-05,product.list0,20,from stock,** ราคาเนต **,XBF16SB,2,base.user_root,820,คัน
sale_order_1005961,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1003656,2012-12-14,product.list0,10,from stock,N/A,XBF16P,10,base.user_root,800,คัน
sale_order_1006211,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003906,2013-01-05,product.list0,10,from stock,N/A,MCL24P,10,base.user_root,1800,คัน
sale_order_1006190,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1003885,2013-01-04,product.list0,10,from stock,N/A,MCL24R,2,base.user_root,1800,คัน
sale_order_1006190,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1003885,2013-01-04,product.list0,20,from stock,N/A,MCL24B,3,base.user_root,1800,คัน
sale_order_1006190,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1003885,2013-01-04,product.list0,30,from stock,N/A,MCL24P,3,base.user_root,1800,คัน
sale_order_1006190,"วรรณา, ร้าน","วรรณา, ร้าน","วรรณา, ร้าน",1003885,2013-01-04,product.list0,40,from stock,N/A,MCL24K,2,base.user_root,1800,คัน
sale_order_1006138,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003833,2012-12-26,product.list0,40,from stock,N/A,MCL24K,4,base.user_root,1800,คัน
sale_order_1006138,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003833,2012-12-26,product.list0,50,from stock,N/A,MCL24R,3,base.user_root,1800,คัน
sale_order_1006138,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003833,2012-12-26,product.list0,60,from stock,N/A,MCL24B,4,base.user_root,1800,คัน
sale_order_1006138,"ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน","ศุภางค์ พานิชย์, ร้าน",1003833,2012-12-26,product.list0,70,from stock,N/A,MCL24P,2,base.user_root,1800,คัน
sale_order_1006140,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003835,2012-12-26,product.list0,10,from stock,N/A,MCL24R,4,base.user_root,1800,คัน
sale_order_1006140,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003835,2012-12-26,product.list0,20,from stock,N/A,MCL24B,3,base.user_root,1800,คัน
sale_order_1006140,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003835,2012-12-26,product.list0,30,from stock,N/A,MCL24P,3,base.user_root,1800,คัน
sale_order_1006140,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)","เจริญกิจจักรยาน, ร้าน (ชัยนาท)",1003835,2012-12-26,product.list0,40,from stock,N/A,MCL24K,3,base.user_root,1800,คัน
sale_order_1006117,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003812,2012-12-25,product.list0,30,from stock,N/A,MCL24R,3,base.user_root,1800,คัน
sale_order_1006117,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003812,2012-12-25,product.list0,40,from stock,N/A,MCL24B,3,base.user_root,1800,คัน
sale_order_1006117,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003812,2012-12-25,product.list0,50,from stock,N/A,MCL24P,4,base.user_root,1800,คัน
sale_order_1006117,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003812,2012-12-25,product.list0,60,from stock,N/A,MCL24K,2,base.user_root,1800,คัน
sale_order_1006062,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003757,2012-12-21,product.list0,40,from stock,** ราคาเนต **,MCL24R,10,base.user_root,1740,คัน
sale_order_1006062,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003757,2012-12-21,product.list0,50,from stock,** ราคาเนต **,MCL24B,10,base.user_root,1740,คัน
sale_order_1006062,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1003757,2012-12-21,product.list0,60,from stock,** ราคาเนต **,MCL24K,10,base.user_root,1740,คัน
sale_order_1005984,น่าฮวดเฮง,น่าฮวดเฮง,น่าฮวดเฮง,1003679,2012-12-17,product.list0,60,from stock,N/A,MCL24B,4,base.user_root,1800,คัน
sale_order_1005984,น่าฮวดเฮง,น่าฮวดเฮง,น่าฮวดเฮง,1003679,2012-12-17,product.list0,70,from stock,N/A,MCL24K,2,base.user_root,1800,คัน
sale_order_1006261,Rayong city bike,Rayong city bike,Rayong city bike,1003956,2013-01-08,product.list0,10,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006261,Rayong city bike,Rayong city bike,Rayong city bike,1003956,2013-01-08,product.list0,20,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006264,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1003959,2013-01-08,product.list0,20,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006264,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1003959,2013-01-08,product.list0,30,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006264,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1003959,2013-01-08,product.list0,40,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006264,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1003959,2013-01-08,product.list0,50,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,50,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006234,มีชัยจักรยาน,มีชัยจักรยาน,มีชัยจักรยาน,1003929,2013-01-07,product.list0,60,from stock,N/A,MC320R,2,base.user_root,4485,คัน
sale_order_1005585,"เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี",1003280,2012-11-12,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1005585,"เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี",1003280,2012-11-12,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1005660,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1003355,2012-11-20,product.list0,30,from stock,** ราคาเนต **,MC320P,1,base.user_root,4350,คัน
sale_order_1006202,"พิกุล 1 , ร้าน","พิกุล 1 , ร้าน","พิกุล 1 , ร้าน",1003897,2013-01-05,product.list0,10,from stock,N/A,MC320K,2,base.user_root,4485,คัน
sale_order_1006202,"พิกุล 1 , ร้าน","พิกุล 1 , ร้าน","พิกุล 1 , ร้าน",1003897,2013-01-05,product.list0,20,from stock,N/A,MC320SB,2,base.user_root,4485,คัน
sale_order_1006202,"พิกุล 1 , ร้าน","พิกุล 1 , ร้าน","พิกุล 1 , ร้าน",1003897,2013-01-05,product.list0,30,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1005660,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1003355,2012-11-20,product.list0,20,from stock,** ราคาเนต **,MC320R,1,base.user_root,4350,คัน
sale_order_1005660,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1003355,2012-11-20,product.list0,10,from stock,** ราคาเนต **,MC320SB,1,base.user_root,4350,คัน
sale_order_1006212,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1003907,2013-01-05,product.list0,50,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006212,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1003907,2013-01-05,product.list0,60,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006212,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1003907,2013-01-05,product.list0,70,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006216,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003911,2013-01-05,product.list0,10,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006216,กิจเจริญ (เลย),กิจเจริญ (เลย),กิจเจริญ (เลย),1003911,2013-01-05,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006220,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,1003915,2013-01-05,product.list0,30,from stock,N/A,MC320R,3,base.user_root,4485,คัน
sale_order_1006220,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,1003915,2013-01-05,product.list0,40,from stock,N/A,MC320SB,3,base.user_root,4485,คัน
sale_order_1006220,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,1003915,2013-01-05,product.list0,50,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006220,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,อำนวยชัยจักรยาน,1003915,2013-01-05,product.list0,60,from stock,N/A,MC320S,3,base.user_root,4485,คัน
sale_order_1006223,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003918,2013-01-05,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006223,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003918,2013-01-05,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006230,Rayong city bike,Rayong city bike,Rayong city bike,1003925,2013-01-05,product.list0,10,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006230,Rayong city bike,Rayong city bike,Rayong city bike,1003925,2013-01-05,product.list0,20,from stock,N/A,MC320K,1,base.user_root,4485,คัน
sale_order_1006231,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1003926,2013-01-05,product.list0,30,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006231,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1003926,2013-01-05,product.list0,40,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006231,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1003926,2013-01-05,product.list0,50,from stock,N/A,MC320P,1,base.user_root,4485,คัน
sale_order_1006179,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003874,2013-01-04,product.list0,10,from stock,N/A,MC320R,1,base.user_root,4485,คัน
sale_order_1006179,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003874,2013-01-04,product.list0,20,from stock,N/A,MC320SB,1,base.user_root,4485,คัน
sale_order_1006179,"เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)","เจริญจักรยานดี, ขอนแก่น(เม้ง)",1003874,2013-01-04,product.list0,30,from stock,N/A,MC320S,1,base.user_root,4485,คัน
sale_order_1006164,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003859,2013-01-03,product.list0,20,from stock,N/A,MC320SB,2,base.user_root,4485,คัน
sale_order_1006164,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003859,2013-01-03,product.list0,30,from stock,N/A,MC320R,2,base.user_root,4485,คัน
sale_order_1006164,แสงเจริญ,แสงเจริญ,แสงเจริญ,1003859,2013-01-03,product.list0,40,from stock,N/A,MC320K,1,base.user_root,4485,คัน
