id,partner_id,account_id,reference,comment,date_due,date_invoice,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit
account_invoice_137,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47914,Sales: pasit,2012-12-08,2012-12-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,70350
account_invoice_138,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47915,Sales: pasit,2012-12-08,2012-12-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,51850
account_invoice_139,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47916,Sales: pasit,2012-12-08,2012-12-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4050
account_invoice_140,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47931,Sales: pasit,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13170
account_invoice_141,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48010,Sales: pasit,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,12450
account_invoice_142,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48114,Sales: pasit,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,7264
account_invoice_143,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48115,Sales: pasit,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,16024
account_invoice_144,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48146,Sales: pasit,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,124930
account_invoice_145,ซุ่นหลี-ปราณบุรี,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48197,Sales: pasit,2012-12-27,2012-12-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,49002
account_invoice_146,ซุปเปอร์ทอยส์,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47964,Sales: pasit,2012-12-12,2012-12-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,29200
account_invoice_147,ซุปเปอร์ทอยส์,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48037,Sales: pasit,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,50848
account_invoice_148,ซุปเปอร์ทอยส์,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48106,Sales: pasit,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,73000
account_invoice_149,"เซ็นเตอร์ไบร์, สุราษฎร์",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48088,Sales: pasit,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,49350
account_invoice_150,"โซวก้วงฮวด, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/958/47855,Sales: admin,2012-12-06,2012-12-06,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5850
account_invoice_151,"ดี.เอ็น.เค.ชุมแพ, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/941/47036,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,224050
account_invoice_152,"ดี.เอ็น.เค.ชุมแพ, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/952/47597,Sales: pitoon,2012-11-12,2012-11-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,145640
account_invoice_153,"ดี.เอ็น.เค.ชุมแพ, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/952/47598,Sales: pitoon,2012-11-12,2012-11-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2600
account_invoice_154,"ดี.เอ็น.เค.ชุมแพ, หจก.",11310 ลูกหนี้การค้าในประเทศ,INV55/957/47826,Sales: pitoon,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4100
account_invoice_155,ดีชัย,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47471,Sales: pitoon,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,12505
account_invoice_156,ดีชัย,11310 ลูกหนี้การค้าในประเทศ,INV55/954/47659,Sales: pitoon,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2350
account_invoice_157,ดีชัย,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48038,Sales: pitoon,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3875
account_invoice_158,ต.ตงเซ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/951/47549,Sales: admin,2012-11-08,2012-11-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,24650
account_invoice_159,ต.ตงเซ้ง,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48153,Sales: admin,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,64200
account_invoice_160,เตียบ้วนสุน,11310 ลูกหนี้การค้าในประเทศ,INV49/374/18668,Sales: pasit,2006-03-02,2006-03-02,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,14760
account_invoice_161,เตียบ้วนสุน,11310 ลูกหนี้การค้าในประเทศ,INV49/374/18669,Sales: pasit,2006-03-02,2006-03-02,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,60820
account_invoice_162,"เทพเจริญทรัพย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48014,Sales: pasit,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,125327
account_invoice_163,"เทพเจริญทรัพย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48015,Sales: pasit,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,214285
account_invoice_164,"เทพเจริญทรัพย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/961/48017,Sales: pasit,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,1479
account_invoice_165,"เทพเจริญทรัพย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/965/48207,Sales: pasit,2012-12-28,2012-12-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,114815
account_invoice_166,"เทพเจริญทรัพย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/965/48208,Sales: pasit,2012-12-28,2012-12-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,69474
account_invoice_167,เทพรัตนมงคล,11310 ลูกหนี้การค้าในประเทศ,INV55/944/47153,Sales: admin,2012-10-06,2012-10-06,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,14900
account_invoice_168,เทพรัตนมงคล,11310 ลูกหนี้การค้าในประเทศ,INV55/945/47213,Sales: admin,2012-10-12,2012-10-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13595
account_invoice_169,เทพรัตนมงคล,11310 ลูกหนี้การค้าในประเทศ,INV55/951/47548,Sales: admin,2012-11-08,2012-11-08,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,17870
account_invoice_170,เทพรัตนมงคล,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48199,Sales: admin,2012-12-27,2012-12-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,22000
account_invoice_171,ไทยเจริญจักรยาน (ล่าง),11310 ลูกหนี้การค้าในประเทศ,INV55/950/47470,Sales: pitoon,2012-11-03,2012-11-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,7724
account_invoice_172,ไทยเจริญจักรยาน 2 (บน),11310 ลูกหนี้การค้าในประเทศ,INV55/950/47454,Sales: pitoon,2012-11-02,2012-11-02,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13990
account_invoice_173,ไทยเจริญจักรยาน 2 (บน),11310 ลูกหนี้การค้าในประเทศ,INV55/953/47611,Sales: pitoon,2012-11-14,2012-11-14,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,21440
account_invoice_174,ไทยเจริญจักรยาน 2 (บน),11310 ลูกหนี้การค้าในประเทศ,INV55/956/47766,Sales: pitoon,2012-11-27,2012-11-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,9450
account_invoice_175,ไทยเจริญจักรยาน 2 (บน),11310 ลูกหนี้การค้าในประเทศ,INV55/959/47938,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10620
account_invoice_176,ไทยเจริญจักรยาน 2 (บน),11310 ลูกหนี้การค้าในประเทศ,INV55/960/47965,Sales: pitoon,2012-12-12,2012-12-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2750
account_invoice_177,"ไทยเจริญจักรยาน,ลำปลายมาศ",11310 ลูกหนี้การค้าในประเทศ,INV55/944/47160,Sales: pitoon,2012-10-06,2012-10-06,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,21905
account_invoice_178,"ไทยเจริญจักรยาน,ลำปลายมาศ",11310 ลูกหนี้การค้าในประเทศ,INV55/944/47186,Sales: pitoon,2012-10-11,2012-10-11,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4000
account_invoice_179,"ไทยเจริญจักรยาน,ลำปลายมาศ",11310 ลูกหนี้การค้าในประเทศ,INV55/945/47238,Sales: pitoon,2012-10-15,2012-10-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,7975
account_invoice_180,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/949/47437,Sales: danupol,2012-11-01,2012-11-01,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,63000
account_invoice_181,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/952/47579,Sales: danupol,2012-11-10,2012-11-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19488
account_invoice_182,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/953/47612,Sales: danupol,2012-11-14,2012-11-14,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19720
account_invoice_183,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/954/47698,Sales: danupol,2012-11-21,2012-11-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,30100
account_invoice_184,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47828,Sales: danupol,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,49800
account_invoice_185,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48085,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,301610
account_invoice_186,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48086,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,7000
account_invoice_187,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48126,Sales: danupol,2012-12-24,2012-12-24,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,60050
account_invoice_188,ไทยฮวด,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48195,Sales: danupol,2012-12-27,2012-12-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,75600
account_invoice_189,นงอะไหล่ยนต์ & คลังจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47847,Sales: danupol,2012-12-04,2012-12-04,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8700
account_invoice_190,นงอะไหล่ยนต์ & คลังจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47959,Sales: danupol,2012-12-11,2012-12-11,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,144650
account_invoice_191,นงอะไหล่ยนต์ & คลังจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48175,Sales: danupol,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18921
account_invoice_192,นงอะไหล่ยนต์ & คลังจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48187,Sales: danupol,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18648
account_invoice_193,นายจันทร์,11310 ลูกหนี้การค้าในประเทศ,INV55/950/47488,Sales: pitoon,2012-11-05,2012-11-05,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43500
account_invoice_194,นายจันทร์,11310 ลูกหนี้การค้าในประเทศ,INV55/954/47661,Sales: pitoon,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43500
account_invoice_195,นายจันทร์,11310 ลูกหนี้การค้าในประเทศ,INV55/959/47946,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10350
account_invoice_196,นายจันทร์,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48054,Sales: pitoon,2012-12-18,2012-12-18,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,266200
account_invoice_197,น่าฮวดเฮง,11310 ลูกหนี้การค้าในประเทศ,INV55/954/47658,Sales: pitoon,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2100
account_invoice_198,น่าฮวดเฮง,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48008,Sales: pitoon,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4350
account_invoice_199,น่าฮวดเฮง,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48104,Sales: pitoon,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,17946
account_invoice_200,นิยมกิจ,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48077,Sales: danupol,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2793
account_invoice_201,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/955/47724,Sales: admin,2012-11-23,2012-11-23,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,28450
account_invoice_202,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/956/47763,Sales: admin,2012-11-27,2012-11-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,20500
account_invoice_203,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/956/47781,Sales: admin,2012-11-28,2012-11-28,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13600
account_invoice_204,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47803,Sales: admin,2012-11-29,2012-11-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13050
account_invoice_205,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47814,Sales: admin,2012-12-01,2012-12-01,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,11600
account_invoice_206,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47845,Sales: admin,2012-12-04,2012-12-04,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,63300
account_invoice_207,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/957/47846,Sales: admin,2012-12-04,2012-12-04,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8700
account_invoice_208,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/958/47853,Sales: admin,2012-12-06,2012-12-06,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43000
account_invoice_209,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47955,Sales: admin,2012-12-11,2012-12-11,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,55540
account_invoice_210,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47970,Sales: admin,2012-12-12,2012-12-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,11200
account_invoice_211,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/960/47978,Sales: admin,2012-12-13,2012-12-13,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,80540
account_invoice_212,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48059,Sales: admin,2012-12-19,2012-12-19,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43900
account_invoice_213,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48072,Sales: admin,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10600
account_invoice_214,นิยมจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48150,Sales: danupol,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,5460
account_invoice_215,นิวจักรยานศิลป์,11310 ลูกหนี้การค้าในประเทศ,INV55/951/47529,Sales: danupol,2012-11-07,2012-11-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13360
account_invoice_216,นิวจักรยานศิลป์,11310 ลูกหนี้การค้าในประเทศ,INV55/952/47569,Sales: danupol,2012-11-09,2012-11-09,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,13360
account_invoice_217,นิวจักรยานศิลป์,11310 ลูกหนี้การค้าในประเทศ,INV55/955/47702,Sales: danupol,2012-11-21,2012-11-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,8200
account_invoice_218,"บิ๊กซี แฟรี่, บจก. สาขาขอนแก่น",11310 ลูกหนี้การค้าในประเทศ,INV55/958/47894,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,37899
account_invoice_219,"บิ๊กซี แฟรี่, บจก. สาขาขอนแก่น",11310 ลูกหนี้การค้าในประเทศ,INV55/958/47895,Sales: admin,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19533
account_invoice_220,"บ้านรถถีบ, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/950/47458,Sales: pasit,2012-11-02,2012-11-02,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,16315
account_invoice_221,"บ้านรถถีบ, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/954/47652,Sales: pasit,2012-11-17,2012-11-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,23660
account_invoice_222,"บ้านรถถีบ, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/956/47764,Sales: pasit,2012-11-27,2012-11-27,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,33840
account_invoice_223,"บ้านรถถีบ, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/956/47790,Sales: pasit,2012-11-29,2012-11-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4700
account_invoice_260,บุญลือจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/958/47860,Sales: pasit,2012-12-07,2012-12-07,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,88175
account_invoice_261,บุญลือจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48074,Sales: pasit,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,23976
account_invoice_262,บุญลือจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/964/48170,Sales: pasit,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,27918
account_invoice_263,บูรพากลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48028,Sales: pitoon,2012-12-17,2012-12-17,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,14080
account_invoice_264,บูรพากลการ,11310 ลูกหนี้การค้าในประเทศ,INV55/962/48092,Sales: pitoon,2012-12-21,2012-12-21,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,58200
account_invoice_265,"ป.ไบค์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/957/47830,Sales: danupol,2012-12-03,2012-12-03,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,35700
account_invoice_266,"ป.ไบค์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/960/47967,Sales: danupol,2012-12-12,2012-12-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,22808
account_invoice_267,"ป.ไบค์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/963/48148,Sales: danupol,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,19200
account_invoice_268,"ประทานพรจักรยาน, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/941/47031,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,101800
account_invoice_269,"ประทานพรจักรยาน, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/941/47032,Sales: pitoon,2012-09-29,2012-09-29,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,108600
account_invoice_270,"ประทานพรจักรยาน, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/962/48068,Sales: pitoon,2012-12-20,2012-12-20,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,316250
account_invoice_271,ปัญญาอะไหล่,11310 ลูกหนี้การค้าในประเทศ,INV55/961/48005,Sales: danupol,2012-12-15,2012-12-15,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,11918
account_invoice_272,"ปิยะพานิชย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/964/48154,Sales: pitoon,2012-12-25,2012-12-25,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,4300
account_invoice_273,"ปิยะพานิชย์, ร้าน",11310 ลูกหนี้การค้าในประเทศ,INV55/964/48169,Sales: pitoon,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18400
account_invoice_274,เปี๊ยกจักรยาน,11310 ลูกหนี้การค้าในประเทศ,INV55/952/47573,Sales: pitoon,2012-11-09,2012-11-09,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,3150
account_invoice_275,โปรไบค์(ไทยแลนด์),11310 ลูกหนี้การค้าในประเทศ,INV55/951/47516,Sales: pasit,2012-11-06,2012-11-06,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,18150
account_invoice_276,โปรไบค์(ไทยแลนด์),11310 ลูกหนี้การค้าในประเทศ,INV55/952/47591,Sales: pasit,2012-11-12,2012-11-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10750
account_invoice_277,"พงษ์เจริญจักรยาน, บ้านผือ",11310 ลูกหนี้การค้าในประเทศ,INV52/596/29768,Sales: pitoon,2009-01-12,2009-01-12,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,2750
account_invoice_278,"พงษ์เจริญจักรยาน, ร้อยเอ็ด",11310 ลูกหนี้การค้าในประเทศ,INV55/959/47935,Sales: pitoon,2012-12-10,2012-12-10,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,43500
account_invoice_279,"พงษ์เจริญจักรยาน, ร้อยเอ็ด",11310 ลูกหนี้การค้าในประเทศ,INV55/964/48165,Sales: pitoon,2012-12-26,2012-12-26,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,10200
account_invoice_280,พรทิพย์อะไหล่,11310 ลูกหนี้การค้าในประเทศ,INV55/963/48105,Sales: pitoon,2012-12-22,2012-12-22,41100 รายได้จากการขายสินค้า,ตัดหนี้ Invoice,ตัดหนี้ Invoice,1,14600
